created_at,reply_to_status_id,quoted_created_at,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,quoted_verified,retweet_verified,protected,verified,account_lang,profile_background_url,user_id,status_id,screen_name,text,source,ext_media_type,lang,quoted_status_id,quoted_text,quoted_source,quoted_user_id,quoted_screen_name,quoted_name,quoted_location,quoted_description,retweet_status_id,retweet_text,retweet_source,retweet_user_id,retweet_screen_name,retweet_name,retweet_location,retweet_description,place_url,place_name,place_full_name,place_type,country,country_code,status_url,name,location,description,url,profile_url,profile_expanded_url,profile_banner_url,profile_image_url,display_text_width,favorite_count,retweet_count,quote_count,reply_count,quoted_favorite_count,quoted_retweet_count,quoted_followers_count,quoted_friends_count,quoted_statuses_count,retweet_favorite_count,retweet_retweet_count,retweet_followers_count,retweet_friends_count,retweet_statuses_count,followers_count,friends_count,listed_count,statuses_count,favourites_count
2021-04-29T11:59:04Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1387738202216321024,tidyverse,"Just curious, after the release of R 4.1, will you use |&gt; in your slides or teaching materials instead of %&gt;%? I'll definitely use |&gt; for personal usages, but I'm still wondering whether it's time to recommend it to others or not...🤔🤔🤔 #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1387397842034053120,"Just curious, after the release of R 4.1, will you use |&gt; in your slides or teaching materials instead of %&gt;%? I'll definitely use |&gt; for personal usages, but I'm still wondering whether it's time to recommend it to others or not...🤔🤔🤔 #rstats",Twitter Web App,959240231684685824,yutannihilat_en,Hiroaki Yutani,"Tokyo, Japan","Wannabe Rstats-fu in the Far East. I love data, visualization, R and 🍣. 日本語は @yutannihilation で",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1387738202216321024,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,146,0,22,NA,NA,NA,NA,NA,NA,NA,23,22,1833,379,3436,3311,9,69,295,47
2021-04-26T17:05:47Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1386728226035310594,tidyverse,"List columns provide a ton of leverage! 💪 The #tidyverse makes it a delight to work with data. 🚀 

https://t.co/GS5qRUKIfL #rstats https://t.co/Quup8oL0K9",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1385752186546688003,"List columns provide a ton of leverage! 💪 The #tidyverse makes it a delight to work with data. 🚀 

https://t.co/GS5qRUKIfL #rstats https://t.co/Quup8oL0K9",Twitter for iPhone,944231,statwonk,Christopher Peters 💉,"Mobile, Alabama; us-east-1","Statistician-Economist-Engineer at @zapier (9th emp.) @lsu Masters of Applied #Statistics, 'he/him', #ActuallyAutistic",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1386728226035310594,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,9,NA,NA,NA,NA,NA,NA,NA,40,9,3774,4998,28918,3311,9,69,295,47
2021-04-24T09:13:12Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1385884518863736844,tidyverse,"A new release of the {{recipes}} #rstats package. 

New steps, new selectors, new options for keeping columns used in features! 

https://t.co/8japkJz4Rk",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1385672760173735939,"A new release of the {{recipes}} #rstats package. 

New steps, new selectors, new options for keeping columns used in features! 

https://t.co/8japkJz4Rk",Twitter Web App,960947423320326144,topepos,Max Kuhn,"Connecticut, USA","Writing modeling packages at @rstudio. 

Mayor of Crazytown. 

Tweets are my own. 

Will probably ignore questions that belong on StackOverflow.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1385884518863736844,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,42,NA,NA,NA,NA,NA,NA,NA,175,42,9007,213,1558,3311,9,69,295,47
2021-04-18T06:06:21Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1383663170720460810,tidyverse,"Always typing `? pivot_longer()`? The PMA Data Hub walks through how to reshape #migration recall data so it can be used for all kinds of longitudinal data analysis!

🔗: https://t.co/lkeK9zLZyw

#tidyverse #pivot_longer #migration #demography #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1382772501642498048,"Always typing `? pivot_longer()`? The PMA Data Hub walks through how to reshape #migration recall data so it can be used for all kinds of longitudinal data analysis!

🔗: https://t.co/lkeK9zLZyw

#tidyverse #pivot_longer #migration #demography #rstats",Twitter Web App,3290181138,ninarbrooks,Nina Brooks,"Stanford, CA","Environment, health, development. Postdoc @minnpop. Formerly @StanfordEarth, @DukeSanford, @UCBerkeley, @EndOvershoot. 
RTs ≠ endorsements.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1383663170720460810,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,3,NA,NA,NA,NA,NA,NA,NA,9,3,353,723,172,3311,9,69,295,47
2021-04-12T05:48:33Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1381484360809992197,tidyverse,"If you are fluent in {dplyr} and wish to learn more about {data.table}, it can be nifty to have a function that can provide a syntax translation between the two.

The {show_query} function from {dtplyr} 📦 does just that! 🔄

https://t.co/RKhCwjgNSt

#rstats #DataScience https://t.co/uj9NrXyNhY",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1381129552668323840,"If you are fluent in {dplyr} and wish to learn more about {data.table}, it can be nifty to have a function that can provide a syntax translation between the two.

The {show_query} function from {dtplyr} 📦 does just that! 🔄

https://t.co/RKhCwjgNSt

#rstats #DataScience https://t.co/uj9NrXyNhY",Twitter for iPhone,1353244441281228802,rfunctionaday,R Function A Day,,"R function a day keeps the madness away 🧘‍♀️ — If you are a new follower, please check out older posts as well 😊 — #rstats",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1381484360809992197,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,115,NA,NA,NA,NA,NA,NA,NA,670,115,4548,30,107,3311,9,69,295,47
2021-04-08T17:45:34Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1380215255272456194,tidyverse,R-Ladies of Göttingen! The organizers ⁦@RLadiesGoe⁩ have asked us to sign up for the next online meet-up on April 23rd at 4pm. We will hear about another member’s experience creating an R package and delve into ⁦@tidyverse⁩!  https://t.co/6h3TX0iGP2,Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1380090867327889408,R-Ladies of Göttingen! The organizers ⁦@RLadiesGoe⁩ have asked us to sign up for the next online meet-up on April 23rd at 4pm. We will hear about another member’s experience creating an R package and delve into ⁦@tidyverse⁩!  https://t.co/6h3TX0iGP2,Twitter for iPad,3437020947,RhesusMaCassidy,Lauren Cassidy,"Göttingen, Germany","PhD student @DPZ_eu & ultimate Frisbee player. Interested in applied animal behavior, animal welfare, cognition, hormones, and social buffering. she/her",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1380215255272456194,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,3,NA,NA,NA,NA,NA,NA,NA,6,3,470,886,923,3311,9,69,295,47
2021-04-01T05:01:38Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1377486289054920709,tidyverse,"I am ridiculously excited to announce that clock, a new #rstats 📦 for working with date-time data, is now on CRAN!

clock provides comprehensive and safe manipulation of date-times, and is packed with features that I can't wait for you to learn about!

https://t.co/DnKXx4bAqk",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1377264522537402370,"I am ridiculously excited to announce that clock, a new #rstats 📦 for working with date-time data, is now on CRAN!

clock provides comprehensive and safe manipulation of date-times, and is packed with features that I can't wait for you to learn about!

https://t.co/DnKXx4bAqk",Twitter Web App,240051701,dvaughan32,Davis Vaughan,"Charlotte, NC",R / Software Engineer / @rstudio / #rstats / https://t.co/DiYcP2DhhD,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1377486289054920709,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,154,NA,NA,NA,NA,NA,NA,NA,704,154,4420,267,5765,3311,9,69,295,47
2021-03-25T06:05:49Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1374965725081784321,tidyverse,New book out on using tidyverse tools for data science! Written with @stephaniehicks @mirnas22 and @Shannon_E_Ellis https://t.co/6VGLwJuSzy,Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1356725961014837253,New book out on using tidyverse tools for data science! Written with @stephaniehicks @mirnas22 and @Shannon_E_Ellis https://t.co/6VGLwJuSzy,Twitter Web App,9308212,rdpeng,Roger D. Peng,,Professor @jhubiostat; Author of R Programming for Data Science; @simplystats; @NSSDeviations; @theeffortreport,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1374965725081784321,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,249,NA,NA,NA,NA,NA,NA,NA,813,249,44078,365,9763,3311,9,69,295,47
2021-03-18T17:16:21Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1372597757542866948,tidyverse,"The 0.2.0 version of my #brms + #tidyverse translation of the 2nd edition of Statistical Rethinking is up!

https://t.co/8elgCVrhAA

A lot of great people pitched in on this update. The highlights include:

1/6",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1371869263535947783,"The 0.2.0 version of my #brms + #tidyverse translation of the 2nd edition of Statistical Rethinking is up!

https://t.co/8elgCVrhAA

A lot of great people pitched in on this update. The highlights include:

1/6",Twitter Web App,970129891147632641,SolomonKurz,Solomon Kurz,"Waco, TX",Clinical psychology researcher | applied statistics geek,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1372597757542866948,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,85,NA,NA,NA,NA,NA,NA,NA,261,85,2813,500,4078,3311,9,69,295,47
2021-03-12T19:12:49Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1370452738253938695,tidyverse,"rvest 1.0.0 out now! — https://t.co/81P4vY3zEM. Includes improved html_table(), new html_text2(), and many small improvements to better align with modern tidyverse style #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1369744014644219909,"rvest 1.0.0 out now! — https://t.co/81P4vY3zEM. Includes improved html_table(), new html_text2(), and many small improvements to better align with modern tidyverse style #rstats",Tweetbot for Mac,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1370452738253938695,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,104,NA,NA,NA,NA,NA,NA,NA,522,104,120328,270,40856,3311,9,69,295,47
2021-02-28T08:39:10Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1365944622837563393,tidyverse,"A passel of improvements to dplyr backend are now available: multidplyr is on CRAN, dtplyr gets dplyr 1.0.0 support, dbplyr gains initial support for translating tidyr verbs: https://t.co/ptqq2oIVry #rstats",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1364943109398945800,"A passel of improvements to dplyr backend are now available: multidplyr is on CRAN, dtplyr gets dplyr 1.0.0 support, dbplyr gains initial support for translating tidyr verbs: https://t.co/ptqq2oIVry #rstats",Tweetbot for Mac,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1365944622837563393,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,107,NA,NA,NA,NA,NA,NA,NA,483,107,120328,270,40856,3311,9,69,295,47
2021-02-28T08:37:49Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1365944283216363521,tidyverse,"Are you are student who likes #rstats modeling, #rshiny, and #rplotly? 

We have a summer internship for tidymodels to make shiny apps for model diagnostics and evaluation. 

Apply and get more info here: https://t.co/EzF3lOfcJF

(There's an upcoming blog post on other positions) https://t.co/lF1p6zV0Vz",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1365716974488158208,"Are you are student who likes #rstats modeling, #rshiny, and #rplotly? 

We have a summer internship for tidymodels to make shiny apps for model diagnostics and evaluation. 

Apply and get more info here: https://t.co/EzF3lOfcJF

(There's an upcoming blog post on other positions) https://t.co/lF1p6zV0Vz",Twitter Web App,960947423320326144,topepos,Max Kuhn,"Connecticut, USA","Writing modeling packages at @rstudio. 

Mayor of Crazytown. 

Tweets are my own. 

Will probably ignore questions that belong on StackOverflow.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1365944283216363521,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,157,NA,NA,NA,NA,NA,NA,NA,415,157,9007,213,1558,3311,9,69,295,47
2021-02-25T05:17:24Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1364806683210510336,tidyverse,"reprex v2.0.0 is coming soon (yes, 1 month after v1.0.0)

It should be dramatically more usable on, e.g., @rstudio  Server and RStudio Cloud (wow, sorry about that folks 😬 I get it now!). I'd love some test drivers who use R on those platforms. #rstats

https://t.co/m0CUxCU2kx",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1364666069529501696,"reprex v2.0.0 is coming soon (yes, 1 month after v1.0.0)

It should be dramatically more usable on, e.g., @rstudio  Server and RStudio Cloud (wow, sorry about that folks 😬 I get it now!). I'd love some test drivers who use R on those platforms. #rstats

https://t.co/m0CUxCU2kx",Twitter Web App,2167059661,JennyBryan,Jenny Bryan,"Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1364806683210510336,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,139,0,18,NA,NA,NA,NA,NA,NA,NA,86,18,34162,653,13618,3311,9,69,295,47
2021-02-23T04:50:05Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1364075033212157953,tidyverse,"C’est quoi, le tidyverse ? https://t.co/6nO3Wq6lsz via @ThinkR_FR https://t.co/4wcqtY4hFR",Twitter for Android,NA,fr,NA,NA,NA,NA,NA,NA,NA,NA,1363875457037258756,"C’est quoi, le tidyverse ? https://t.co/6nO3Wq6lsz via @ThinkR_FR https://t.co/4wcqtY4hFR",dlvr.it,84618490,_ColinFay,Colin Fay 🤘,127.0.0.1,"🧑‍💻 Data Science and Engineering at @Thinkr_FR. 
""Chaotic good developer"". 
Loves building things, loves breaking things. 
Runs 🏃‍♂️. 
Eats plants 🌱.",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1364075033212157953,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,104,0,3,NA,NA,NA,NA,NA,NA,NA,10,3,9867,1121,34402,3311,9,69,295,47
2021-02-21T08:15:56Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1363402058481733632,tidyverse,"Working with non-Latin scripts (including RtL), glyphs, ligatures &amp; emojis in your visualization just gets easier &amp; easier in the #Tidyverse. 

Learn more about how {systemfonts}, {textshaping}, and {ragg} packages can help you in @thomasp85 latest Tidyverse Blog article. https://t.co/hpAl4G2UvD https://t.co/H5MrgBCJzI",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1361728794227212290,"Working with non-Latin scripts (including RtL), glyphs, ligatures &amp; emojis in your visualization just gets easier &amp; easier in the #Tidyverse. 

Learn more about how {systemfonts}, {textshaping}, and {ragg} packages can help you in @thomasp85 latest Tidyverse Blog article. https://t.co/hpAl4G2UvD https://t.co/H5MrgBCJzI",Twitter Web App,235261861,rstudio,RStudio,Boston,Open source and enterprise-ready professional software for data science teams using R and Python.,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1363402058481733632,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,147,0,14,NA,NA,NA,NA,NA,NA,NA,50,14,116547,607,2613,3311,9,69,295,47
2021-02-12T17:26:51Z,NA,NA,NA,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA,NA,759841911456751619,1360279212251299841,tidyverse,"We just released usethis 2.0.1 to CRAN — no major changes, but a bunch of small improvements, particularly to use_release_issue(). It now includes the most common manual checks that CRAN does for initial releases (e.g. https://t.co/bCKD4zRXtn).",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1359851453817438208,"We just released usethis 2.0.1 to CRAN — no major changes, but a bunch of small improvements, particularly to use_release_issue(). It now includes the most common manual checks that CRAN does for initial releases (e.g. https://t.co/bCKD4zRXtn).",Tweetbot for Mac,69133574,hadleywickham,Hadley Wickham,"Houston, TX","R, data, visualisation, 🐕, 🍸, 🌈. He/him",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1360279212251299841,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,26,NA,NA,NA,NA,NA,NA,NA,163,26,120328,270,40856,3311,9,69,295,47
2021-02-09T05:56:40Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1359018356100263936,tidyverse,"#dplyr 1.0.4 is on cran

🦋new functions if_any() and if_all()
🐝faster across()

More details in the blog post: https://t.co/P3Yv0GbCJ7 https://t.co/g9cGWTg5cB",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1356710293246795776,"#dplyr 1.0.4 is on cran

🦋new functions if_any() and if_all()
🐝faster across()

More details in the blog post: https://t.co/P3Yv0GbCJ7 https://t.co/g9cGWTg5cB",Twitter Web App,377578645,romain_francois,Romain François 👨‍👧‍👧,France,weird european person. 👨‍💻 #rstats 📦 with the #tidyverse and #ursa teams at rstudio. views my own. he/him/his.,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1359018356100263936,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,123,NA,NA,NA,NA,NA,NA,NA,680,123,8821,362,9975,3311,9,69,295,47
2021-02-07T05:25:35Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1358285759250370560,tidyverse,"I'm a full convert to using {renv} for package management in #rstats.  It really makes code reproducibility much less painful.  

If you haven't heard of this, or have been putting it off, I really recommend these slides by @kevin_ushey to start off: https://t.co/yKmDIXNH3I https://t.co/6Pv2KFFmLe",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1356877002725347329,"I'm a full convert to using {renv} for package management in #rstats.  It really makes code reproducibility much less painful.  

If you haven't heard of this, or have been putting it off, I really recommend these slides by @kevin_ushey to start off: https://t.co/yKmDIXNH3I https://t.co/6Pv2KFFmLe",Twitter for iPad,1348873854,rushworth_a,Alastair Rushworth,"Edinburgh, Scotland",🔬 Data scientist // Statistics // ML   🛠 #rstats // #python,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1358285759250370560,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,71,NA,NA,NA,NA,NA,NA,NA,390,71,1890,510,1390,3311,9,69,295,47
2021-02-02T04:44:32Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1356463491884924935,tidyverse,"reprex v1.0.0 is out! Blog post gives general overview, talks about new `venue` developments (e.g. Slack), and some internal refactoring. #rstats
https://t.co/QI8EFegO16",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1356344197293330432,"reprex v1.0.0 is out! Blog post gives general overview, talks about new `venue` developments (e.g. Slack), and some internal refactoring. #rstats
https://t.co/QI8EFegO16",Twitter Web App,2167059661,JennyBryan,Jenny Bryan,"Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her",NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1356463491884924935,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,43,NA,NA,NA,NA,NA,NA,NA,133,43,34162,653,13618,3311,9,69,295,47
2021-01-31T20:38:22Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1355978754644959235,tidyverse,"#rstats broom 0.7.4 is on CRAN!🌼

This release introduces a number of long-awaited tidiers (cmprsk::crr, vars::VAR, car::leveneTest, etc) and fixes bugs in many others.

Read more: https://t.co/5ziWjz9DeW",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1355256150170587136,"#rstats broom 0.7.4 is on CRAN!🌼

This release introduces a number of long-awaited tidiers (cmprsk::crr, vars::VAR, car::leveneTest, etc) and fixes bugs in many others.

Read more: https://t.co/5ziWjz9DeW",Twitter Web App,1171112949051559938,simonpcouch,Simon Couch,"Portland, OR, U.S.A.",he/him - #rstats developer on tidymodels @rstudio. statistics + sociology undergrad @Reed_College_. incoming @jhubiostat.,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1355978754644959235,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,24,NA,NA,NA,NA,NA,NA,NA,108,24,1081,251,390,3311,9,69,295,47
2021-01-22T17:56:20Z,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,759841911456751619,1352676484494848000,tidyverse,"Thanks everyone who came to aggRegate last night! We learned about {tidyselect}, more about time series data, and lost of other stuff!

The {tidyselect} tutorial is here: https://t.co/0KbKcFIaQQ

#rstats #tidyverse",Twitter for Android,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,1352663643318415361,"Thanks everyone who came to aggRegate last night! We learned about {tidyselect}, more about time series data, and lost of other stuff!

The {tidyselect} tutorial is here: https://t.co/0KbKcFIaQQ

#rstats #tidyverse",TweetDeck,3145188992,pdxrlang,PDX R,"Portland, OR",Portland R User Group https://t.co/b7iLkyRHmX Tweets mostly by @tladeras and the other co-organizers,NA,NA,NA,NA,NA,NA,https://twitter.com/tidyverse/status/1352676484494848000,tidyverse,,"News from the tidyverse. Appreciation account, not affiliated with RStudio. #rstats",https://t.co/345f46Y7So,https://t.co/345f46Y7So,http://tidyver.se,https://pbs.twimg.com/profile_banners/759841911456751619/1469997331,http://pbs.twimg.com/profile_images/759849560093057024/s0y603cr_normal.jpg,140,0,4,NA,NA,NA,NA,NA,NA,NA,6,4,438,23,715,3311,9,69,295,47
